,summary,Hazard,Impacts,Causes,Mitigation,word
2030,3.5087205500499508,0.22911334663854116,-0.5497397373625568,-0.03859342781975744,0.17973711990215563,2030
lauf+t 2030,3.5087205500499508,0.22911334663854116,-0.5497397373625568,-0.03859342781975744,0.17973711990215563,lauf+t 2030
was mach+t,3.436094270988783,0.22260905008311735,-0.528823721997521,-0.038350173470725224,0.17684498017022865,was mach+t
Standort,2.7184888488198875,0.13543789019272162,-0.2945644376267912,-0.033612042485845504,0.13774422539611866,Standort
mach+t stand+ort,2.7184888488198875,0.13543789019272162,-0.2945644376267912,-0.033612042485845504,0.13774422539611866,mach+t stand+ort
Stan…,2.708933443619425,0.13389149264236624,-0.29104327617725445,-0.033505882971260934,0.13705022584042306,Stan…
mach+t stan…,2.708933443619425,0.13389149264236624,-0.29104327617725445,-0.033505882971260934,0.13705022584042306,mach+t stan…
+1232,2.6880492682120787,0.13046391023968995,-0.2833040334329233,-0.0332681739019037,0.13551245110874646,+1232
stan… +1232,2.6880492682120787,0.13046391023968995,-0.2833040334329233,-0.0332681739019037,0.13551245110874646,stan… +1232
+1232 char+s,2.6715519426086463,0.12770890421221445,-0.27714783745609356,-0.033074732827921616,0.13427693215416997,+1232 char+s
zurück hier,3.0554472315989285,0.18249437751430064,-0.4114142572232208,-0.03649362877930841,0.1588901455145989,zurück hier
thema bundeswehr,3.7685397149555135,0.2500364091641144,-0.6211758649019645,-0.03926006931369547,0.18898163747932145,thema bundeswehr
sie tornado-kampfjets,5.338960134536269,0.32940636864208206,-0.9695191846412885,-0.040140587108502074,0.2225007946279458,sie tornado-kampfjets
tornado-kampfjets kehr+en,3.5246587025220526,0.2304992576274361,-0.5542718915891691,-0.03864308288881366,0.18035238330871164,tornado-kampfjets kehr+en
der erst+en,4.103321226639433,0.2726048573101615,-0.706284983062519,-0.03977532873539966,0.19881649143421457,der erst+en
erst+en tornado+-+kampf+flugzeug+e,5.338960134536269,0.32940636864208206,-0.9695191846412885,-0.040140587108502074,0.2225007946279458,erst+en tornado+-+kampf+flugzeug+e
Fliegerhorst,3.1647042965823835,0.19518076060972478,-0.4465479040235284,-0.03714481581888683,0.16458425133923332,Fliegerhorst
tornado+-+kampf+flugzeug+e fliegerhorst,3.1647042965823835,0.19518076060972478,-0.4465479040235284,-0.03714481581888683,0.16458425133923332,tornado+-+kampf+flugzeug+e fliegerhorst
fliegerhorst bundeswehr,2.980732228994905,0.173172846162178,-0.3866572667543351,-0.03597946975681525,0.15470156737470053,fliegerhorst bundeswehr
bundeswehr büchel,2.881454061276317,0.15987537158049053,-0.3527833311172824,-0.0351959536895236,0.14872365074181323,bundeswehr büchel
büchel kreis,2.8267090106812107,0.1520526278937004,-0.33360142320937186,-0.0347086204442963,0.14520719292878498,büchel kreis
Cochem-Zell,2.7984285755789395,0.14786384083259924,-0.3235463186211041,-0.03443991034160683,0.14332476875683414,Cochem-Zell
kreis cochem-zell,2.7984285755789395,0.14786384083259924,-0.3235463186211041,-0.03443991034160683,0.14332476875683414,kreis cochem-zell
zurückgekehrt,3.3871480853961673,0.030933784647273633,-0.12362887387438173,0.002429252713970777,0.08987518524170186,zurückgekehrt
cochem-zell zurück+ge+kehr+t,2.7496726318288833,0.14039171614871326,-0.30597014361303526,-0.03394750488423349,0.13996823051773247,cochem-zell zurück+ge+kehr+t
der maschine+n,2.6880492682120787,0.13046391023968995,-0.2833040334329233,-0.0332681739019037,0.13551245110874646,der maschine+n
maschine+n werd+en,2.661193650181624,0.1259572224128714,-0.27326304480145475,-0.03295065165903421,0.1334916182624947,maschine+n werd+en
werd+en aufgrund,2.6441689749004538,0.12304075079523757,-0.2668451107519831,-0.032742207576835894,0.13218456454263522,werd+en aufgrund
Erweiterung,2.6157670791187915,0.11806878834543903,-0.25604567458886657,-0.03238159317049645,0.12995773193377044,Erweiterung
aufgrund erweiterung,2.6157670791187915,0.11806878834543903,-0.25604567458886657,-0.03238159317049645,0.12995773193377044,aufgrund erweiterung
erweiterung modernisierung,2.5854859890045883,0.11261565391364624,-0.24440177576539932,-0.03197861412482261,0.12751762738419722,erweiterung modernisierung
Luftwaffen…,2.5547396431299623,0.1069107073848212,-0.23243859952785512,-0.03154888373105772,0.1249675850267186,Luftwaffen…
modernisierung luftwaffen…,2.5547396431299623,0.1069107073848212,-0.23243859952785512,-0.03154888373105772,0.1249675850267186,modernisierung luftwaffen…
luftwaffen… +1070,2.5362900488534694,0.10340281113843725,-0.22519068460327163,-0.03128061324807526,0.12340109446077159,luftwaffen… +1070
Manöver,2.4200037375811734,0.07970032547960107,-0.17825736661448005,-0.02939176647643599,0.1128507389268339,Manöver
manöver hamburger,2.427355623569212,0.08128590586680147,-0.1812907260489729,-0.029522081670341274,0.1135544691006775,manöver hamburger
flug+hafen warum,2.4425211122077086,0.08451764170321945,-0.18751903057739694,-0.029785990783460038,0.11498977343990129,flug+hafen warum
ausgerechnet,2.4511314018338175,0.08632948784313232,-0.19103799662028212,-0.029932939595752592,0.11579501700069615,ausgerechnet
warum ausgerechnet,2.4511314018338175,0.08632948784313232,-0.19103799662028212,-0.029932939595752592,0.11579501700069615,warum ausgerechnet
ausgerechnet trainier+t,2.466363579527251,0.08949483055441489,-0.197233112819908,-0.03018789672330261,0.11720272659534149,ausgerechnet trainier+t
Luftwaffenübung,2.483237363012606,0.0929430231300026,-0.2040513792019031,-0.030463041352173235,0.11873753413677665,Luftwaffenübung
luft+waffe+n+übung hamburger,2.5031842570662026,0.09694234674803621,-0.21205190622136513,-0.030778709978811686,0.1205192996799235,luft+waffe+n+übung hamburger
Lärmschutz,2.528372303250921,0.10187734624329169,-0.22206401928880903,-0.031163009988808433,0.12272025434003038,Lärmschutz
flug+hafen lärm+schutz,2.528372303250921,0.10187734624329169,-0.22206401928880903,-0.031163009988808433,0.12272025434003038,flug+hafen lärm+schutz
darf,2.543166476433993,0.1047178323792991,-0.22789823087209118,-0.031381536344238126,0.12398819350369493,darf
lärm+schutz dürf,2.543166476433993,0.1047178323792991,-0.22789823087209118,-0.031381536344238126,0.12398819350369493,lärm+schutz dürf
enden,2.567084198427008,0.10922206717591235,-0.23725898366530107,-0.03172397787240372,0.12600038171286804,enden
dürf end+en,2.567084198427008,0.10922206717591235,-0.23725898366530107,-0.03172397787240372,0.12600038171286804,dürf end+en
end+en militärisch+e,2.583738667795039,0.11229605097536342,-0.2437257280436969,-0.031954757820270414,0.12737469237839122,end+en militärisch+e
Interessen,2.6077579350143445,0.11664202529035853,-0.2529791054198962,-0.03227690397037397,0.1293190662754647,Interessen
militärisch+e interesse+n,2.6077579350143445,0.11664202529035853,-0.2529791054198962,-0.03227690397037397,0.1293190662754647,militärisch+e interesse+n
interesse+n beginn+en,2.630580673816344,0.12067887872127266,-0.2616928923348464,-0.03257172204582648,0.13112650355527777,interesse+n beginn+en
beginn+en forder+t,2.6537331591487954,0.1246849573035539,-0.2704556699493201,-0.03286000477791081,0.132921364458406,beginn+en forder+t
forder+t martin,2.674218823292078,0.12815714821375945,-0.2781455910154815,-0.03310634898958079,0.13447792082317872,forder+t martin
Mosel,2.6938260270064274,0.13141864986033452,-0.2854507799463578,-0.033334718107181714,0.13594072434507717,Mosel
martin mosel,2.6938260270064274,0.13141864986033452,-0.2854507799463578,-0.033334718107181714,0.13594072434507717,martin mosel
Vizepräsident,2.715260638065871,0.1349169692655294,-0.293376230057923,-0.033576357427402274,0.13751042991483664,Vizepräsident
mosel vize+präsident,2.715260638065871,0.1349169692655294,-0.293376230057923,-0.033576357427402274,0.13751042991483664,mosel vize+präsident
Bundesvereinigung,2.7811257278724386,0.14524914254581353,-0.31734406581290475,-0.034269490593997434,0.14214999465407913,Bundesvereinigung
vize+präsident bund+es+vereinigung,2.7811257278724386,0.14524914254581353,-0.31734406581290475,-0.034269490593997434,0.14214999465407913,vize+präsident bund+es+vereinigung
bund+es+vereinigung flug+lärm,2.9066594463247357,0.16335621671756714,-0.36149274717914964,-0.03540659699127646,0.15028854933738992,bund+es+vereinigung flug+lärm
Vorsitzender,3.006820510439919,0.17649113610503583,-0.39537149364153495,-0.036165887085662866,0.15619293082289196,Vorsitzender
flug+lärm vor+sitz+end+er,3.006820510439919,0.17649113610503583,-0.39537149364153495,-0.036165887085662866,0.15619293082289196,flug+lärm vor+sitz+end+er
BIG,3.2096356256811904,0.2001006020335807,-0.4606457004421186,-0.03738179297731523,0.16678944963188028,BIG
vor+sitz+end+er big,3.2096356256811904,0.2001006020335807,-0.4606457004421186,-0.03738179297731523,0.16678944963188028,vor+sitz+end+er big
big flug+lärm,2.9066594463247357,0.16335621671756714,-0.36149274717914964,-0.03540659699127646,0.15028854933738992,big flug+lärm
flug+lärm hamburg,2.5031842570662026,0.09694234674803621,-0.21205190622136513,-0.030778709978811686,0.1205192996799235,flug+lärm hamburg
sechs tornado,5.338960134536269,0.32940636864208206,-0.9695191846412885,-0.040140587108502074,0.2225007946279458,sechs tornado
-Kampfflugzeuge,4.020557370707079,0.26741791142498966,-0.6859088244416549,-0.03967588953456489,0.1965715025882797,-Kampfflugzeuge
tornado -kampfflugzeug+e,4.020557370707079,0.26741791142498966,-0.6859088244416549,-0.03967588953456489,0.1965715025882797,tornado -kampfflugzeug+e
-kampfflugzeug+e bundeswehr,3.278769508448174,0.20735995108688832,-0.48195648413842385,-0.03771513463342455,0.17003918819128006,-kampfflugzeug+e bundeswehr
vergangene,3.0554472315989285,0.18249437751430064,-0.4114142572232208,-0.03649362877930841,0.1588901455145989,vergangene
bundeswehr vergeh+en+e,3.0554472315989285,0.18249437751430064,-0.4114142572232208,-0.03649362877930841,0.1588901455145989,bundeswehr vergeh+en+e
vergeh+en+e woche,2.956601666831575,0.1700404086077871,-0.3785288052430857,-0.03580011253184201,0.15329351717289258,vergeh+en+e woche
woche übung,2.858264310760235,0.1566065102228682,-0.34470283824539266,-0.034994638298395164,0.14725413284759686,woche übung
übung hamburger,2.812195902696506,0.14991596020361794,-0.32845392019113373,-0.03457222033813348,0.14424692497175878,übung hamburger
flug+hafen stationier+t,2.731856233844632,0.13757863096243614,-0.2994695992722576,-0.03375787683417476,0.1387051602850602,flug+hafen stationier+t
stationier+t werd+en,2.6938260270064274,0.13141864986033452,-0.2854507799463578,-0.033334718107181714,0.13594072434507717,stationier+t werd+en
Worum,2.6715519426086463,0.12770890421221445,-0.27714783745609356,-0.033074732827921616,0.13427693215416997,Worum
worum geh,2.6561917551494583,0.12510522122665185,-0.2713817079690817,-0.03288999661924624,0.13310972271788116,worum geh
geh konkret,2.637265897302391,0.121844706441847,-0.2642310175382619,-0.03265606087159552,0.13164871504862827,geh konkret
nach öffentlich+en,2.598173109558587,0.11491995583664433,-0.24929682987538115,-0.03214983919753134,0.12854843027178564,nach öffentlich+en
öffentlich+en angabe+n,2.5752307799835457,0.1107320144943456,-0.24042743538640013,-0.031837636909999044,0.12667534147414572,öffentlich+en angabe+n
handelte,3.346795072014162,0.3216029005259098,-0.05806448581753575,-0.2987321780558918,-0.1414683071736102,handelte
angabe+n handel+te,2.5623591684761404,0.10834070792980122,-0.23541666630283492,-0.03165736937552213,0.12560650150675945,angabe+n handel+te
um…,2.5376444953395665,0.10366254867037658,-0.22572456871489038,-0.03130058074657228,0.12351704247031632,um…
handel+te um…,2.5376444953395665,0.10366254867037658,-0.22572456871489038,-0.03130058074657228,0.12351704247031632,handel+te um…
um… +4677,2.5309725765780278,0.10237966838428611,-0.22309192848172751,-0.031201798247429306,0.12294442350303386,um… +4677
Hitze,13.20199468674583,0.11447907722761029,0.009969794052261238,-0.027400243359783107,-0.1650909600765284,Hitze
hitze stark+reg+en,5.211267117976451,-0.16259810604575037,0.06960857570929403,0.0776990594295822,0.01978610171435507,hitze stark+reg+en
sturmbö+en hagel,7.494717060294818,-0.25181628531876415,0.1377328423679465,0.1087351962757335,-0.01378641638473601,sturmbö+en hagel
hagel hier,4.894720541516567,-0.12031409319712011,0.02996864181311351,0.06582877906410411,0.03453224308351314,hagel hier
hier knall+t,4.722008502828007,-0.1028254579321405,0.012920541348151723,0.06030811000589869,0.040933636651538104,hier knall+t
knall+t freitag,4.465839882172735,-0.06883231010328436,-0.022716023505341885,0.049915881548041795,0.05346348941531346,knall+t freitag
freitag gewaltig,4.366713085455437,-0.0495482136164863,-0.0446287896761447,0.04431262852583188,0.06063106585460091,freitag gewaltig
gewaltig gewitter,4.298378075165669,-0.029287219198018175,-0.0691708088067695,0.03872285408548499,0.06821314578539975,gewaltig gewitter
gewitter heftig+er,4.2627830978016705,-0.0004275576429495409,-0.10712201386792337,0.031354009346043016,0.07910993789630735,gewitter heftig+er
heftig+er stark+reg+en,5.211267117976451,-0.16259810604575037,0.06960857570929403,0.0776990594295822,0.01978610171435507,heftig+er stark+reg+en
unterbrechen,4.477565053798894,0.0378847903850099,-0.1654695421738046,0.024470516360283308,0.09326887508160023,unterbrechen
stark+reg+en unter+brech+en,4.477565053798894,0.0378847903850099,-0.1654695421738046,0.024470516360283308,0.09326887508160023,stark+reg+en unter+brech+en
Hitzewelle,18.283176907093505,-0.041287503119627325,0.018121746514854674,0.06119541142564316,-0.05063777340762933,Hitzewelle
unter+brech+en hitze+welle,5.123804550610252,0.07999644339915471,-0.24074571931053754,0.02034633131585158,0.1080133376062005,unter+brech+en hitze+welle
Tornado-Risiko,6.796513038417826,0.18367662186829606,-0.46606037865906225,0.005089266325295953,0.146580413743501,Tornado-Risiko
hitze+welle tornado+-+risiko,6.796513038417826,0.18367662186829606,-0.46606037865906225,0.005089266325295953,0.146580413743501,hitze+welle tornado+-+risiko
tornado+-+risiko nordwesten,5.493536664054709,-0.00026693489099178223,-0.11867094160023348,0.04305972190383275,0.07535842079755066,tornado+-+risiko nordwesten
nordwesten hagel,5.345671474887498,-0.15652196063929383,0.06294144279892662,0.07744549091324282,0.021349518919110685,nordwesten hagel
hagel sturmbö+en,7.521209097912682,-0.2580405210131056,0.1425975257289613,0.11004374443654072,-0.015660971096301882,hagel sturmbö+en
sturmbö+en möglich,5.682609732303927,-0.1178236370203433,0.022108402853057457,0.07148122998762557,0.033062299015307904,sturmbö+en möglich
weiterlesenDeutschland,4.202805905155974,-0.056607952823174004,-0.034159363859438185,0.044021753474995,0.05853608548948094,weiterlesenDeutschland
überspringenartikel weiterlesendeutschland,4.202805905155974,-0.056607952823174004,-0.034159363859438185,0.044021753474995,0.05853608548948094,überspringenartikel weiterlesendeutschland
schwitzt,3.90752265945648,-0.04775545497300917,-0.040849004278754215,0.038028716246335394,0.06247110712736005,schwitzt
weiterlesendeutschland schwitz+t,3.90752265945648,-0.04775545497300917,-0.040849004278754215,0.038028716246335394,0.06247110712736005,weiterlesendeutschland schwitz+t
schwitz+t seit,3.822101762741099,-0.045550259850264514,-0.042234201228896665,0.036262651968263976,0.06346802098959166,schwitz+t seit
Hoch,3.696137972683668,-0.04261344377469177,-0.04376760878912004,0.03362523043118288,0.06480703692810837,Hoch
tag+en hoch,3.696137972683668,-0.04261344377469177,-0.04376760878912004,0.03362523043118288,0.06480703692810837,tag+en hoch
Gorgias,3.6620673876599352,-0.04188549639758939,-0.044072585551783484,0.03290410959082223,0.06514092765189627,Gorgias
hoch gorgia+s,3.6620673876599352,-0.04188549639758939,-0.044072585551783484,0.03290410959082223,0.06514092765189627,hoch gorgia+s
schiebt,3.6117589964284877,-0.040863390937293666,-0.04443391685321101,0.03183249725914709,0.0656109839515874,schiebt
gorgia+s schieb+t,3.6117589964284877,-0.040863390937293666,-0.04443391685321101,0.03183249725914709,0.0656109839515874,gorgia+s schieb+t
schwül-warme,3.5290067693395266,-0.03932087902916418,-0.04479044453004205,0.030050256945768395,0.06632270765890397,schwül-warme
schieb+t schwül+-+warm+e,3.5290067693395266,-0.03932087902916418,-0.04479044453004205,0.030050256945768395,0.06632270765890397,schieb+t schwül+-+warm+e
schwül+-+warm+e luft,3.4670648606048307,-0.03828068592989395,-0.044857314668294956,0.028698284980591425,0.0668036280099982,schwül+-+warm+e luft
übers,4.639925117602907,-0.07262368452506848,-0.02005628069220469,0.0526214865833571,0.05163162438176049,übers
luft über,4.639925117602907,-0.07262368452506848,-0.02005628069220469,0.0526214865833571,0.05163162438176049,luft über
über land,3.4203225646996733,-0.03756124629487951,-0.04479096269349011,0.027666642842653813,0.06713618073679035,über land
jetzt hitze+welle,3.3425631919285395,-0.036490113897032425,-0.04445179506984837,0.0259259964136347,0.06762973670348033,jetzt hitze+welle
hitze+welle teils,3.294425415677764,-0.03590605139952687,-0.04409513144257747,0.024831423138266005,0.06789686494952411,hitze+welle teils
teils schwer+en,3.2766054572053336,-0.03570519999388009,-0.04393409858587315,0.02442262796210031,0.06798812999814498,teils schwer+en
schwer+en gewitter+n,4.126132539227939,0.06826854013058635,-0.14615190172724385,-0.022893594052371437,0.09093209085106331,schwer+en gewitter+n
unterbr…,3.224787108574985,-0.03516833405142728,-0.04337543884366333,0.02322202974035296,0.06822967672990135,unterbr…
gewitter+n unterbr…,3.224787108574985,-0.03516833405142728,-0.04337543884366333,0.02322202974035296,0.06822967672990135,gewitter+n unterbr…
+3238,3.1999828307548706,-0.034936195193919065,-0.04305984359428403,0.02264071093591154,0.06833255436101446,+3238
unterbr… +3238,3.1999828307548706,-0.034936195193919065,-0.04305984359428403,0.02264071093591154,0.06833255436101446,unterbr… +3238
+3238 char+s,3.1858196823452003,-0.034810854855284123,-0.042865492403581416,0.022306750570494843,0.06838754270317186,+3238 char+s
Todesfalle,4.034181422871775,0.26828812577849204,-0.6892916939564651,-0.03969336585994047,0.1969488468771882,Todesfalle
Eigenheim,3.260352698440524,0.20546159200514438,-0.47632366122426184,-0.03762986368178149,0.16918988553501157,Eigenheim
tod+es+falle eigenheim,3.260352698440524,0.20546159200514438,-0.47632366122426184,-0.03762986368178149,0.16918988553501157,tod+es+falle eigenheim
eigenheim amerikaner,3.55816389349621,0.23336601274183397,-0.563732933552043,-0.03874334722529218,0.18162387657655396,eigenheim amerikaner
filmt,6.752712807453734,0.36769277394080135,-1.2044326035379105,-0.03976934347665859,0.23698067772428696,filmt
amerikaner film+t,4.197705073290129,0.2782424071840722,-0.7290262468230132,-0.03987051821713156,0.20124451027006574,amerikaner film+t
film+t tornado+-+horror,5.338960134536269,0.32940636864208206,-0.9695191846412885,-0.040140587108502074,0.2225007946279458,film+t tornado+-+horror
tornado+-+horror der,3.6326468809571897,0.23952124243746847,-0.5844498328625211,-0.03894739437062187,0.18434816213762892,tornado+-+horror der
der amerikaner,4.28570210979926,0.2832508049307032,-0.7497726735480144,-0.039943842616608126,0.2033902258847461,der amerikaner
Trevor,3.9405387107600953,0.26217037491764356,-0.6658057245746977,-0.039563730919115206,0.19429036344207964,Trevor
amerikaner trevor,3.9405387107600953,0.26217037491764356,-0.6658057245746977,-0.039563730919115206,0.19429036344207964,amerikaner trevor
Kreke,3.8332443816165798,0.2547457526742607,-0.6381998236282317,-0.039385243146298946,0.19104728344831365,Kreke
trevor kreke,3.8332443816165798,0.2547457526742607,-0.6381998236282317,-0.039385243146298946,0.19104728344831365,trevor kreke
kreke film+t,4.871038412924445,0.31155798557906716,-0.8777954228302044,-0.040163118209635314,0.215275279610484,kreke film+t
Moment,4.371539797086094,0.2879221105996351,-0.7696035853492466,-0.040002736581512835,0.20538117143121132,Moment
film+t moment,3.744956752462566,0.2482739605070712,-0.6148983508204695,-0.03921084909717746,0.18820699046237535,film+t moment
moment leben+s,3.781519867063139,0.2509958075600234,-0.6246142920441805,-0.03928631988894242,0.18940296459176664,moment leben+s
leben+s steh+t,3.947183579659269,0.2626152448390067,-0.6674905887792048,-0.039573689770989774,0.1944841191218327,leben+s steh+t
Wohnzimmer,4.306766305425363,0.28441614306031276,-0.7546756273454436,-0.0399593907975482,0.2038878648780019,Wohnzimmer
steh+t wohn+zimmer,4.306766305425363,0.28441614306031276,-0.7546756273454436,-0.0399593907975482,0.2038878648780019,steh+t wohn+zimmer
draußen,5.338960134536269,0.32940636864208206,-0.9695191846412885,-0.040140587108502074,0.2225007946279458,draußen
wohn+zimmer draußen,5.338960134536269,0.32940636864208206,-0.9695191846412885,-0.040140587108502074,0.2225007946279458,wohn+zimmer draußen
draußen tornado,8.225844394019063,0.39336382354642746,-1.4017692352609283,-0.03942517889948143,0.24557532758499442,draußen tornado
Plötzlich,6.739489541317417,0.367411159673863,-1.2024724683385875,-0.03977312270192154,0.23688060765973618,Plötzlich
plötzlich zuhause,4.223451443115392,0.279731703930618,-0.7351409532759025,-0.03989342541953306,0.20188371328560573,plötzlich zuhause
zuhause ...,3.0770128001597774,0.18508392612044505,-0.4184475382712285,-0.0366311636401112,0.16005316164512506,zuhause ...
anzeige+n der,2.8473431457183027,0.15504443850956257,-0.3408746119038522,-0.034897253434527736,0.1465519505607231,anzeige+n der
zuhause tod+es+falle,3.0254377205491014,0.1788169848121286,-0.4015440640146385,-0.03629432907878911,0.1572380698751206,zuhause tod+es+falle
+63,2.8875552784912033,0.16072475135181036,-0.3548985017229315,-0.035247710493728636,0.14910550525641567,+63
+63 chars,2.8638876697116276,0.15740513868934336,-0.34666830885186084,-0.03504413286413693,0.147613145657959,+63 chars
unwetter stark+reg+en,13.199086069332978,-0.18751886702235546,0.07532231839676663,0.1105873589861506,-0.006249082698750627,unwetter stark+reg+en
sturmbö+en ein,4.807645710070043,-0.30486567600395165,0.18931148305097767,0.10294857065923683,-0.021444324592434835,sturmbö+en ein
Samstagnachmittag,4.328616337654922,-0.28372102815610556,0.1779731939319112,0.09420512724373008,-0.01437941030543051,Samstagnachmittag
sturmbö+en samstag+nachmittag,4.328616337654922,-0.28372102815610556,0.1779731939319112,0.09420512724373008,-0.01437941030543051,sturmbö+en samstag+nachmittag
samstag+nachmittag kärnten,4.328616337654922,-0.28372102815610556,0.1779731939319112,0.09420512724373008,-0.01437941030543051,samstag+nachmittag kärnten
kärnten ge+zieh+en,4.904856682453795,-0.3086526472437725,0.19131082845935574,0.10450617025647152,-0.022739448017608695,kärnten ge+zieh+en
sturmbö+en reiß+en,4.861097582207726,-0.31592242145036914,0.21528844911892644,0.09189182521281912,-0.0325010700388523,sturmbö+en reiß+en
reiß+en baum+e,4.766455936808623,-0.3800761282734998,0.37961307592436916,-0.002149972873664044,-0.1107345104228248,reiß+en baum+e
betreff+en süden,3.476728523160248,-0.2405521558390827,0.17633887811273402,0.059096512912890135,-0.008757731658890518,betreff+en süden
Kärntens,3.4060916882403927,-0.23386830950338308,0.16950613767634332,0.05851507237221086,-0.0055792523966749445,Kärntens
süden kärnten+s,3.4060916882403927,-0.23386830950338308,0.16950613767634332,0.05851507237221086,-0.0055792523966749445,süden kärnten+s
zuerst treff,3.2516014170446588,-0.21890593868918592,0.15517692060625418,0.05624597437792829,0.0010688541491301216,zuerst treff
treff unwetter,3.188430576089107,-0.21260395227578785,0.14949124778334033,0.05493461531980573,0.003698720247464272,treff unwetter
obere,3.1123260471473677,-0.2048320159277792,0.14272156951791917,0.05306351196634097,0.006822098539341597,obere
unwetter ober+e,3.1123260471473677,-0.2048320159277792,0.14272156951791917,0.05306351196634097,0.006822098539341597,unwetter ober+e
Drautal,3.0818926215878744,-0.2016623085544873,0.1400294816277733,0.052226338619397766,0.008061324231770799,Drautal
ober+e drautal,3.0818926215878744,-0.2016623085544873,0.1400294816277733,0.052226338619397766,0.008061324231770799,ober+e drautal
drautal rund,3.0450093720433418,-0.19776901839022576,0.13677220674226018,0.05114348256822953,0.00955821392666496,drautal rund
Greifenburg,3.0117133513705756,-0.19420258399750334,0.13383265836225405,0.050101460378325496,0.010906492713481502,Greifenburg
rund greifen+burg,3.0117133513705756,-0.19420258399750334,0.13383265836225405,0.050101460378325496,0.010906492713481502,rund greifen+burg
der viel+e,2.950494467196863,-0.1875069579304717,0.12841674326600322,0.048024687326691115,0.013383300773084417,der viel+e
viel+e wasser,2.931431485347045,-0.1853830831268062,0.1267241845453881,0.047335078070952684,0.014155197912407814,viel+e wasser
wasser stark+reg+en,2.8831367249843813,-0.1799138772060723,0.1224155406291235,0.04549564227994353,0.01611505307221893,wasser stark+reg+en
stark+reg+en könn+e,2.855652407463224,-0.1767418983628951,0.11994655136747676,0.04438905498554798,0.017234554817293465,stark+reg+en könn+e
könn+e vielerorts,2.8394539771818557,-0.1748512765467336,0.11848438682787658,0.0437163205062622,0.01789623317650874,könn+e vielerorts
vielerorts mehr,2.803678763329519,-0.17061793892485624,0.11523375018872127,0.04217594796879661,0.01936359274723048,vielerorts mehr
abfließen,2.7940032481849535,-0.16945894183167168,0.11434900812903763,0.04174631544006008,0.0197620624053412,abfließen
mehr ab+fließ+en,2.7940032481849535,-0.16945894183167168,0.11434900812903763,0.04174631544006008,0.0197620624053412,mehr ab+fließ+en
viel wasser,2.765253092715717,-0.16597842361608248,0.11170430754380385,0.04043655172201582,0.02095075868790001,viel wasser
wasser komm+t,2.7536254572780727,-0.16455483241138613,0.11062750592706262,0.03989262957434799,0.021433672209464825,wasser komm+t
komm+t laut,2.7440716999236754,-0.16337811776768996,0.1097394474617485,0.03943954299664328,0.021831461810125817,komm+t laut
Landesalarm-,2.736383029863773,-0.16242645297340053,0.10902250300699909,0.03907083977483408,0.022152283932499874,Landesalarm-
laut land+es+alarm+-,2.736383029863773,-0.16242645297340053,0.10902250300699909,0.03907083977483408,0.022152283932499874,laut land+es+alarm+-
Warnzentrale,2.711926583268266,-0.15937113368169123,0.10672793564139806,0.037873735397132145,0.02317710693444475,Warnzentrale
land+es+alarm+- warn+zentrale,2.711926583268266,-0.15937113368169123,0.10672793564139806,0.037873735397132145,0.02317710693444475,land+es+alarm+- warn+zentrale
LAW…,2.6935226007201387,-0.1570429600688005,0.10498620856541896,0.03694824625963249,0.023952970194865,LAW…
warn+zentrale law…,2.6935226007201387,-0.1570429600688005,0.10498620856541896,0.03694824625963249,0.023952970194865,warn+zentrale law…
+302,2.6860615297818127,-0.15609185169663287,0.10427620882144528,0.036566957312945576,0.024268726202094314,+302
law… +302,2.6860615297818127,-0.15609185169663287,0.10427620882144528,0.036566957312945576,0.024268726202094314,law… +302
+302 chars,2.6800249039668924,-0.1553192185092496,0.10370005578728045,0.03625587405596088,0.024524733488524804,+302 chars
feg+t schweden,3.7194104485067836,0.24633604091783165,-0.6080534561333715,-0.039155241472381565,0.1873542664988997,feg+t schweden
Umstrittene,3.2980400065663042,0.20931960872594213,-0.48781663660964103,-0.037801734261331786,0.1709154923999657,Umstrittene
schweden umstritten+e,3.2980400065663042,0.20931960872594213,-0.48781663660964103,-0.037801734261331786,0.1709154923999657,schweden umstritten+e
FIFA-Regel,3.112049029717068,0.18919952720970065,-0.4297696432345549,-0.03684491381751482,0.16190085431684245,FIFA-Regel
umstritten+e fifa-regel,3.112049029717068,0.18919952720970065,-0.4297696432345549,-0.03684491381751482,0.16190085431684245,umstritten+e fifa-regel
fifa-regel bring+t,2.9978905376678173,0.17536314122302477,-0.3923971692206308,-0.03610293397422979,0.1556859991610789,fifa-regel bring+t
Niederlande,4.147670809831499,0.27528941011707275,-0.7170352080315433,-0.03982233077509548,0.19997431346763223,Niederlande
bring+t niederlande,2.9414844731111356,0.1680462379144347,-0.3734026587389172,-0.03568423839750589,0.15239704810680121,bring+t niederlande
niederlande minute+n,2.8473431457183027,0.15504443850956257,-0.3408746119038522,-0.034897253434527736,0.1465519505607231,niederlande minute+n
Fassung,2.7728894185989366,0.1439903502441682,-0.3143781699361829,-0.03418671757030636,0.1415845073978696,Fassung
minute+n fassung,2.7728894185989366,0.1439903502441682,-0.3143781699361829,-0.03418671757030636,0.1415845073978696,minute+n fassung
orangen,3.1206796918954174,0.1901964055544312,-0.4325391100540601,-0.03689578694146575,0.16234825474421377,orangen
fassung orange+n,2.7184888488198875,0.13543789019272162,-0.2945644376267912,-0.033612042485845504,0.13774422539611866,fassung orange+n
